state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,participating_in_cep,claiming_isp,total_enrolled,total_eligible
md,01,Allegany Co Pub Sch,0606,Allegany High,25.92%,,,N,710,184
md,01,Allegany Co Pub Sch,2801,Beall Elementary,31.47%,,,N,448,141
md,01,Allegany Co Pub Sch,0702,Bel Air Elementary,27.56%,,,N,225,62
md,01,Allegany Co Pub Sch,0504,Braddock Middle,36.39%,,,N,621,226
md,01,Allegany Co Pub Sch,2901,Cash Valley,42.65%,,,N,279,119
md,01,Allegany Co Pub Sch,0601,Center For Career & Tech Educ,35.96%,,,N,203,73
md,01,Allegany Co Pub Sch,0701,Cresaptown Elementary,38.32%,,,N,321,123
md,01,Allegany Co Pub Sch,2401,Eckhart Alternative Program,61.90%,,,N,21,13
md,01,Allegany Co Pub Sch,0301,Flintstone School,33.78%,,,N,222,75
md,01,Allegany Co Pub Sch,1101,Frost Elementary,14.36%,,,N,195,28
md,01,Allegany Co Pub Sch,0405,Ft Hill High,34.60%,,,N,656,227
md,01,Allegany Co Pub Sch,1001,George'S Creek Elementary,55.05%,,64.04%,Y,307,169
md,01,Allegany Co Pub Sch,0402,John Humbird Elementary,65.95%,,64.04%,Y,274,181
md,01,Allegany Co Pub Sch,2404,Mountain Ridge High School,26.84%,,,N,775,208
md,01,Allegany Co Pub Sch,1302,Mt Savage Elementary,41.15%,,,N,192,79
md,01,Allegany Co Pub Sch,1301,Mt Savage Middle,25.00%,,,N,392,98
md,01,Allegany Co Pub Sch,0502,Northeast Elementary,36.48%,,,N,318,116
md,01,Allegany Co Pub Sch,2902,Parkside School,34.16%,,,N,202,69
md,01,Allegany Co Pub Sch,0401,South Penn Elementary,58.87%,,64.04%,Y,551,324
md,01,Allegany Co Pub Sch,5556,Transition Program At Cumberland,12.50%,,,N,8,1
md,01,Allegany Co Pub Sch,0406,Washington Middle,40.96%,,,N,603,247
md,01,Allegany Co Pub Sch,0603,West Side Elementary,50.41%,,,N,363,183
md,01,Allegany Co Pub Sch,0801,Westernport Elementary,50.76%,,64.04%,Y,264,134
md,01,Allegany Co Pub Sch,0802,Westmar Middle,46.84%,,,N,269,126
md,02,Anne Arundel Co Pub Sch,4092,Annapolis Elementary,52.34%,,,N,214,112
md,02,Anne Arundel Co Pub Sch,4033,Annapolis Middle,25.14%,,,N,1042,262
md,02,Anne Arundel Co Pub Sch,4013,Annapolis Sr High,17.37%,,,N,2130,370
md,02,Anne Arundel Co Pub Sch,2052,Arnold Elementary ,2.56%,,,N,547,14
md,02,Anne Arundel Co Pub Sch,3023,Arundel Middle,7.30%,,,N,1068,78
md,02,Anne Arundel Co Pub Sch,3013,Arundel Sr High,5.15%,,,N,2214,114
md,02,Anne Arundel Co Pub Sch,4043,Bates Middle,17.14%,,,N,671,115
md,02,Anne Arundel Co Pub Sch,1082,Belle Grove Elementary,27.33%,,,N,311,85
md,02,Anne Arundel Co Pub Sch,2062,Belvedere Elementary,6.53%,,,N,536,35
md,02,Anne Arundel Co Pub Sch,2072,Benfield Elementary,0.24%,,,N,409,1
md,02,Anne Arundel Co Pub Sch,2082,Bodkin Elementary,5.05%,,,N,554,28
md,02,Anne Arundel Co Pub Sch,2322,Broadneck Elementary,4.52%,,,N,775,35
md,02,Anne Arundel Co Pub Sch,2363,Broadneck Senior High,3.87%,,,N,2222,86
md,02,Anne Arundel Co Pub Sch,3062,Brock Bridge Elementary,14.43%,,,N,603,87
md,02,Anne Arundel Co Pub Sch,1092,Brooklyn Park Elementary,24.56%,,,N,452,111
md,02,Anne Arundel Co Pub Sch,1023,Brooklyn Park Middle,19.24%,,,N,847,163
md,02,Anne Arundel Co Pub Sch,2092,Cape St Claire Elementary,2.24%,,,N,624,14
md,02,Anne Arundel Co Pub Sch,4102,Carrie Weedon Early Childhood Center,14.75%,,,N,61,9
md,02,Anne Arundel Co Pub Sch,4112,Central Elementary,6.00%,,,N,600,36
md,02,Anne Arundel Co Pub Sch,4283,Central Middle,4.14%,,,N,1281,53
md,02,Anne Arundel Co Pub Sch,4304,Central Special Educ Center,16.13%,,,N,155,25
md,02,Anne Arundel Co Pub Sch,2423,Chesapeake Bay Middle,8.52%,,,N,1092,93
md,02,Anne Arundel Co Pub Sch,6223,Chesapeake Science Point,4.96%,,,N,464,23
md,02,Anne Arundel Co Pub Sch,2273,Chesapeake Sr High,6.68%,,,N,1437,96
md,02,Anne Arundel Co Pub Sch,1043,Corkran Middle School,21.80%,,,N,656,143
md,02,Anne Arundel Co Pub Sch,3072,Crofton Elementary,3.25%,,,N,831,27
md,02,Anne Arundel Co Pub Sch,3362,Crofton Meadows Elementary,7.39%,,,N,555,41
md,02,Anne Arundel Co Pub Sch,3263,Crofton Middle,4.08%,,,N,1348,55
md,02,Anne Arundel Co Pub Sch,3082,Crofton Woods Elementary,1.17%,,,N,768,9
md,02,Anne Arundel Co Pub Sch,4122,Davidsonville Elementary,2.95%,,,N,677,20
md,02,Anne Arundel Co Pub Sch,4132,Deale Elementary,8.22%,,,N,219,18
md,02,Anne Arundel Co Pub Sch,4142,Eastport Elementary,41.67%,,,N,300,125
md,02,Anne Arundel Co Pub Sch,4152,Edgewater Elementary,8.90%,,,N,573,51
md,02,Anne Arundel Co Pub Sch,1102,Ferndale Early Education Center,32.24%,,,N,152,49
md,02,Anne Arundel Co Pub Sch,2102,Folger Mckinsey Elementary,1.30%,,,N,615,8
md,02,Anne Arundel Co Pub Sch,2112,Fort Smallwood Elementary,5.76%,,,N,469,27
md,02,Anne Arundel Co Pub Sch,3272,Four Seasons Elementary,5.19%,,,N,693,36
md,02,Anne Arundel Co Pub Sch,1122,Freetown Elementary,28.54%,,,N,487,139
md,02,Anne Arundel Co Pub Sch,1112,George Cromwell Elementary,14.85%,,,N,303,45
md,02,Anne Arundel Co Pub Sch,2033,George Fox Middle,16.31%,,,N,883,144
md,02,Anne Arundel Co Pub Sch,4162,Georgetown East Elementary,44.48%,,,N,326,145
md,02,Anne Arundel Co Pub Sch,4182,Germantown Elementary,22.35%,,,N,519,116
md,02,Anne Arundel Co Pub Sch,3372,Glen Burnie Park Elementary,26.55%,,,N,565,150
md,02,Anne Arundel Co Pub Sch,1033,Glen Burnie Senior High,16.49%,,,N,2086,344
md,02,Anne Arundel Co Pub Sch,1132,Glendale Elementary,24.62%,,,N,463,114
md,02,Anne Arundel Co Pub Sch,3102,Hebron Harman Elementary,22.11%,,,N,760,168
md,02,Anne Arundel Co Pub Sch,2132,High Point Elementary,20.64%,,,N,683,141
md,02,Anne Arundel Co Pub Sch,4192,Hillsmere Elementary,15.69%,,,N,427,67
md,02,Anne Arundel Co Pub Sch,1142,Hilltop Elementary,32.95%,,,N,689,227
md,02,Anne Arundel Co Pub Sch,2142,Jacobsville Elementary,10.03%,,,N,578,58
md,02,Anne Arundel Co Pub Sch,3112,Jessup Elementary,11.78%,,,N,611,72
md,02,Anne Arundel Co Pub Sch,2152,Jones Elementary,1.92%,,,N,313,6
md,02,Anne Arundel Co Pub Sch,2162,Lake Shore Elementary,8.16%,,,N,331,27
md,02,Anne Arundel Co Pub Sch,1053,Lindale Middle,17.39%,,,N,1133,197
md,02,Anne Arundel Co Pub Sch,1152,Linthicum Elementary,9.47%,,,N,486,46
md,02,Anne Arundel Co Pub Sch,4202,Lothian Elementary,16.27%,,,N,504,82
md,02,Anne Arundel Co Pub Sch,3033,Macarthur Middle,17.07%,,,N,961,164
md,02,Anne Arundel Co Pub Sch,2243,Magothy River Middle,3.58%,,,N,727,26
md,02,Anne Arundel Co Pub Sch,3122,Manor View Elementary,2.36%,,,N,297,7
md,02,Anne Arundel Co Pub Sch,1162,Marley Elementary,20.84%,,,N,830,173
md,02,Anne Arundel Co Pub Sch,1274,Marley Glen School,16.97%,,,N,165,28
md,02,Anne Arundel Co Pub Sch,1063,Marley Middle,25.68%,,,N,950,244
md,02,Anne Arundel Co Pub Sch,4064,Mary Moss @ J. Albert Adams Academy,55.56%,,,N,45,25
md,02,Anne Arundel Co Pub Sch,3132,Maryland City Elementary,13.74%,,,N,393,54
md,02,Anne Arundel Co Pub Sch,4212,Mayo Elementary,3.74%,,,N,348,13
md,02,Anne Arundel Co Pub Sch,3142,Meade Heights Elementary,22.81%,,,N,434,99
md,02,Anne Arundel Co Pub Sch,3423,Meade Middle,18.96%,,,N,844,160
md,02,Anne Arundel Co Pub Sch,3323,Meade Senior High,13.87%,,,N,2047,284
md,02,Anne Arundel Co Pub Sch,3162,Millersville Elementary,6.33%,,,N,379,24
md,02,Anne Arundel Co Pub Sch,4222,Mills Parole Elementary,37.16%,,,N,619,230
md,02,Anne Arundel Co Pub Sch,6233,Monarch Academy,7.65%,,,N,680,52
md,02,Anne Arundel Co Pub Sch,6123,Monarch Academy Annapolis,23.87%,,,N,683,163
md,02,Anne Arundel Co Pub Sch,6113,Monarch Global Academy,8.73%,,,N,825,72
md,02,Anne Arundel Co Pub Sch,3282,Nantucket Elem,4.74%,,,N,780,37
md,02,Anne Arundel Co Pub Sch,1323,North County High,16.04%,,,N,2294,368
md,02,Anne Arundel Co Pub Sch,1172,North Glen Elementary,25.81%,,,N,310,80
md,02,Anne Arundel Co Pub Sch,2023,Northeast High,11.13%,,,N,1366,152
md,02,Anne Arundel Co Pub Sch,2172,Oak Hill Elementary,3.50%,,,N,714,25
md,02,Anne Arundel Co Pub Sch,1182,Oakwood Elementary,23.68%,,,N,342,81
md,02,Anne Arundel Co Pub Sch,3172,Odenton Elementary,18.05%,,,N,554,100
md,02,Anne Arundel Co Pub Sch,3333,Old Mill Middle North,18.07%,,,N,1079,195
md,02,Anne Arundel Co Pub Sch,3343,Old Mill Middle South,10.12%,,,N,998,101
md,02,Anne Arundel Co Pub Sch,3353,Old Mill Senior High,13.11%,,,N,2303,302
md,02,Anne Arundel Co Pub Sch,1192,Overlook Elementary,17.99%,,,N,378,68
md,02,Anne Arundel Co Pub Sch,1202,Park Elementary,31.31%,,,N,527,165
md,02,Anne Arundel Co Pub Sch,2182,Pasadena Elementary,6.56%,,,N,366,24
md,02,Anne Arundel Co Pub Sch,3182,Pershing Hill Elementary,0.70%,,,N,575,4
md,02,Anne Arundel Co Pub Sch,4074,Phoenix Academy,47.80%,,,N,159,76
md,02,Anne Arundel Co Pub Sch,3242,Piney Orchard Elementary,5.71%,,,N,648,37
md,02,Anne Arundel Co Pub Sch,1212,Point Pleasant Elem,20.92%,,,N,545,114
md,02,Anne Arundel Co Pub Sch,1232,Quarterfield Elementary,13.92%,,,N,467,65
md,02,Anne Arundel Co Pub Sch,1242,Richard Henry Lee Elementary @ Corkran Middle,19.09%,,,N,508,97
md,02,Anne Arundel Co Pub Sch,3192,Ridgeway Elementary,8.25%,,,N,691,57
md,02,Anne Arundel Co Pub Sch,3392,Rippling Woods Elementary,26.14%,,,N,616,161
md,02,Anne Arundel Co Pub Sch,2192,Riviera Beach Elementary,19.75%,,,N,314,62
md,02,Anne Arundel Co Pub Sch,4232,Rolling Knolls Elementary,11.38%,,,N,448,51
md,02,Anne Arundel Co Pub Sch,3414,Ruth Parker Eason School,22.58%,,,N,155,35
md,02,Anne Arundel Co Pub Sch,3092,Seven Oaks Elementary,15.82%,,,N,550,87
md,02,Anne Arundel Co Pub Sch,3202,Severn Elementary,11.80%,,,N,551,65
md,02,Anne Arundel Co Pub Sch,2413,Severn River Middle,4.95%,,,N,828,41
md,02,Anne Arundel Co Pub Sch,2202,Severna Park Elementary,2.93%,,,N,444,13
md,02,Anne Arundel Co Pub Sch,2043,Severna Park Middle,2.13%,,,N,1453,31
md,02,Anne Arundel Co Pub Sch,2013,Severna Park Sr High,1.85%,,,N,1942,36
md,02,Anne Arundel Co Pub Sch,4242,Shady Side Elementary,8.53%,,,N,469,40
md,02,Anne Arundel Co Pub Sch,2432,Shipleys Choice Elementary,0.25%,,,N,394,1
md,02,Anne Arundel Co Pub Sch,2212,Solley Elementary,12.45%,,,N,795,99
md,02,Anne Arundel Co Pub Sch,4293,South River Senior,3.63%,,,N,2230,81
md,02,Anne Arundel Co Pub Sch,3212,South Shore Elementary,6.14%,,,N,342,21
md,02,Anne Arundel Co Pub Sch,4053,Southern Middle,9.93%,,,N,806,80
md,02,Anne Arundel Co Pub Sch,4023,Southern Senior High,8.15%,,,N,1019,83
md,02,Anne Arundel Co Pub Sch,3382,Southgate Elementary,22.06%,,,N,798,176
md,02,Anne Arundel Co Pub Sch,2222,Sunset Elementary,14.83%,,,N,445,66
md,02,Anne Arundel Co Pub Sch,4252,Traceys Elementary,13.79%,,,N,428,59
md,02,Anne Arundel Co Pub Sch,4262,Tyler Heights Elementary,18.46%,,,N,493,91
md,02,Anne Arundel Co Pub Sch,3152,Van Bokkelen Elementary,39.45%,,,N,474,187
md,02,Anne Arundel Co Pub Sch,3222,Waugh Chapel Elementary,8.83%,,,N,634,56
md,02,Anne Arundel Co Pub Sch,4272,West Annapolis Elementary,7.97%,,,N,251,20
md,02,Anne Arundel Co Pub Sch,3232,West Meade Early Education Center,0.38%,,,N,266,1
md,02,Anne Arundel Co Pub Sch,2372,Windsor Farm Elementary,8.32%,,,N,565,47
md,02,Anne Arundel Co Pub Sch,1262,Woodside Elementary,25.74%,,,N,373,96
md,3189,Archdiocese Of Baltimore,1603,Cardinal Shehan,,,43.88%,Y,392,
md,3189,Archdiocese Of Baltimore,1627,Holy Angels,,,48.92%,Y,231,
md,3189,Archdiocese Of Baltimore,1623,Saints James And John,,,57.65%,Y,196,
md,30,Baltimore City Pub Sch,0050,Abbottston Elementary,58.78%,,64.77%,Y,397,233
md,30,Baltimore City Pub Sch,0427,Acce Academy,51.89%,,64.77%,Y,536,278
md,30,Baltimore City Pub Sch,0413,Achievement Academy @ Harbor City High School,58.96%,,64.77%,Y,348,205
md,30,Baltimore City Pub Sch,0337,Afya Public Charter School,53.24%,,64.77%,Y,348,185
md,30,Baltimore City Pub Sch,0145,Alexander Hamilton Elementary,73.12%,,64.77%,Y,161,118
md,30,Baltimore City Pub Sch,729,Angela Y. Davis Leadership Academy ,83.33%,,64.77%,Y,50,42
md,30,Baltimore City Pub Sch,0234,Arlington Elementary/Middle,56.89%,,64.77%,Y,385,219
md,30,Baltimore City Pub Sch,0243,Armistead Gardens Elementary/Middle,41.81%,,64.77%,Y,821,343
md,30,Baltimore City Pub Sch,0164,Arundel Elementary/Middle,72.36%,,64.77%,Y,516,373
md,30,Baltimore City Pub Sch,0430,Augusta Fells Savage Institute Of Visual Arts High,66.44%,,64.77%,Y,309,205
md,30,Baltimore City Pub Sch,0999,"Balt. Transition Connection, Coppin (999)",32.69%,,64.77%,Y,0,0
md,30,Baltimore City Pub Sch,0480,Baltimore City College High,23.44%,,64.77%,Y,"1,070",
md,30,Baltimore City Pub Sch,0375,Baltimore Collegiate School For Boys,39.39%,,64.77%,Y,410,161
md,30,Baltimore City Pub Sch,0382,Baltimore Design School,47.62%,,64.77%,Y,431,205
md,30,Baltimore City Pub Sch,0335,Baltimore International Academy,37.91%,,64.77%,Y,709,269
md,30,Baltimore City Pub Sch,0385,Baltimore International Academy West,50.75%,,64.77%,Y,59,30
md,30,Baltimore City Pub Sch,0348,Baltimore Leadership School For Young Women,49.07%,,64.77%,Y,471,231
md,30,Baltimore City Pub Sch,0336,Baltimore Montessori Public Charter School,36.30%,,64.77%,Y,442,160
md,30,Baltimore City Pub Sch,0403,Baltimore Polytechnic Institute,20.48%,,64.77%,Y,"1,205",
md,30,Baltimore City Pub Sch,0415,Baltimore School For The Arts,11.21%,,64.77%,Y,338,38
md,30,Baltimore City Pub Sch,0856,"Baltimore Transition Connection, Bccc (856)",0.00%,,64.77%,Y,0,0
md,30,Baltimore City Pub Sch,0054,Barclay Elementary/Middle,59.91%,,64.77%,Y,460,276
md,30,Baltimore City Pub Sch,0362,Bard High School Early College Baltimore,31.36%,,64.77%,Y,322,101
md,30,Baltimore City Pub Sch,0124,Bay-Brook Elementary/Middle,60.75%,,64.77%,Y,430,261
md,30,Baltimore City Pub Sch,0246,Beechfield Elementary/Middle,63.46%,,64.77%,Y,629,399
md,30,Baltimore City Pub Sch,0217,Belmont Elementary,71.60%,,64.77%,Y,270,193
md,30,Baltimore City Pub Sch,0239,Benjamin Franklin High At Masonville Cove,45.30%,,64.77%,Y,465,211
md,30,Baltimore City Pub Sch,0364,Bluford Drew Jemison Stem Academy West,65.57%,,64.77%,Y,188,123
md,30,Baltimore City Pub Sch,0130,Booker T Washington Middle,79.22%,,64.77%,Y,223,177
md,30,Baltimore City Pub Sch,0231,Brehms Lane Elementary,66.71%,,64.77%,Y,693,462
md,30,Baltimore City Pub Sch,0251,Callaway Elementary,60.65%,,64.77%,Y,321,195
md,30,Baltimore City Pub Sch,0075,Calverton Elementary/Middle,79.37%,,64.77%,Y,378,300
md,30,Baltimore City Pub Sch,0256,Calvin M Rodwell Elementary,52.90%,,64.77%,Y,746,395
md,30,Baltimore City Pub Sch,P854,Career Academy,45.36%,,64.77%,Y,64,29
md,30,Baltimore City Pub Sch,0454,Carver Vocational-Technical High,54.88%,,64.77%,Y,730,401
md,30,Baltimore City Pub Sch,0007,Cecil Elementary,70.05%,,64.77%,Y,404,283
md,30,Baltimore City Pub Sch,0034,Charles Carroll Barrister Elementary,46.09%,,64.77%,Y,356,164
md,30,Baltimore City Pub Sch,0159,Cherry Hill Elementary/Middle,78.01%,,64.77%,Y,668,521
md,30,Baltimore City Pub Sch,0326,City Neighbors Charter Elementary/Middle,23.58%,,64.77%,Y,229,54
md,30,Baltimore City Pub Sch,0346,City Neighbors Hamilton,18.03%,,64.77%,Y,232,42
md,30,Baltimore City Pub Sch,0376,City Neighbors High,38.65%,,64.77%,Y,317,123
md,30,Baltimore City Pub Sch,0008,City Springs Elementary/Middle,73.37%,,64.77%,Y,674,495
md,30,Baltimore City Pub Sch,0307,Claremont School,57.14%,,64.77%,Y,47,27
md,30,Baltimore City Pub Sch,0097,Collington Square Elementary/Middle,76.22%,,64.77%,Y,331,252
md,30,Baltimore City Pub Sch,0027,Commodore John Rogers Elementary/Middle,52.52%,,64.77%,Y,908,477
md,30,Baltimore City Pub Sch,0325,Connexions: A Community Based Arts School,59.44%,,64.77%,Y,446,265
md,30,Baltimore City Pub Sch,0432,Coppin Academy,45.89%,,64.77%,Y,277,127
md,30,Baltimore City Pub Sch,0384,Creative City Public Charter School,54.07%,,64.77%,Y,326,176
md,30,Baltimore City Pub Sch,0247,Cross Country Elementary,39.91%,,64.77%,Y,697,278
md,30,Baltimore City Pub Sch,0207,Curtis Bay Elementary/Middle,58.99%,,64.77%,Y,644,380
md,30,Baltimore City Pub Sch,0039,Dallas F Nicholas Sr Elem,63.60%,,64.77%,Y,231,147
md,30,Baltimore City Pub Sch,0201,Dickey Hill Elementary/Middle,44.26%,,64.77%,Y,340,150
md,30,Baltimore City Pub Sch,0416,Digital Harbor High,45.14%,,64.77%,Y,981,443
md,30,Baltimore City Pub Sch,0061,Dorothy I. Height Elementary School ,70.63%,,64.77%,Y,382,270
md,30,Baltimore City Pub Sch,0250,Dr Bernard Harris Elementary,76.36%,,64.77%,Y,317,242
md,30,Baltimore City Pub Sch,0254,Dr Martin Luther King Jr Elementary/Middle,70.29%,,,N,239,168
md,30,Baltimore City Pub Sch,0058,Dr Nathan A Pitts-Ashburton Elementary/Middle,62.22%,,64.77%,Y,365,227
md,30,Baltimore City Pub Sch,0062,Edgecombe Circle Elementary,72.97%,,64.77%,Y,233,170
md,30,Baltimore City Pub Sch,0067,Edgewood Elementary,68.62%,,64.77%,Y,204,140
md,30,Baltimore City Pub Sch,0400,Edmondson-Westside High,57.53%,,64.77%,Y,657,378
md,30,Baltimore City Pub Sch,P734,Elementary/Middle Alternative Program,77.19%,,64.77%,Y,48,37
md,30,Baltimore City Pub Sch,0368,Elmer A. Henderson: A Johns Hopkins Partnership Sc,53.85%,,64.77%,Y,550,296
md,30,Baltimore City Pub Sch,0262,Empowerment Academy,42.21%,,64.77%,Y,262,111
md,30,Baltimore City Pub Sch,0011,Eutaw-Marshburn Elementary,81.92%,,64.77%,Y,272,223
md,30,Baltimore City Pub Sch,0178,Excel Academy @ Francis M Wood High,63.80%,,64.77%,Y,446,285
md,30,Baltimore City Pub Sch,0241,Fallstaff Elementary/Middle,32.26%,,64.77%,Y,525,169
md,30,Baltimore City Pub Sch,0045,Federal Hill Preparatory Academy,37.78%,,64.77%,Y,379,143
md,30,Baltimore City Pub Sch,0406-0,Forest Park High,46.48%,,64.77%,Y,523,243
md,30,Baltimore City Pub Sch,0085,Fort Worthington Elementary/Middle,68.57%,,64.77%,Y,812,557
md,30,Baltimore City Pub Sch,0076,Francis Scott Key Elementary/Middle,32.60%,,64.77%,Y,543,177
md,30,Baltimore City Pub Sch,0095,Franklin Square Elementary/Middle,76.78%,,64.77%,Y,363,279
md,30,Baltimore City Pub Sch,0450,Frederick Douglass High,63.77%,,64.77%,Y,635,405
md,30,Baltimore City Pub Sch,0260,Frederick Elementary,81.55%,,64.77%,Y,399,325
md,30,Baltimore City Pub Sch,0206,Furley Elementary,63.49%,,64.77%,Y,487,309
md,30,Baltimore City Pub Sch,0125,Furman L Templeton Elementary,75.81%,,64.77%,Y,458,347
md,30,Baltimore City Pub Sch,0211,Gardenville Elementary,65.42%,,64.77%,Y,296,194
md,30,Baltimore City Pub Sch,0212,Garrett Heights Elementary/Middle,48.43%,,64.77%,Y,313,152
md,30,Baltimore City Pub Sch,0177,George W. F. Mcmechen High,45.10%,,64.77%,Y,47,21
md,30,Baltimore City Pub Sch,0022,George Washington Elementary,66.16%,,64.77%,Y,197,130
md,30,Baltimore City Pub Sch,0235,Glenmount Elementary/Middle,45.77%,,64.77%,Y,696,319
md,30,Baltimore City Pub Sch,0213,Govans Elementary,59.64%,,64.77%,Y,382,228
md,30,Baltimore City Pub Sch,0240,Graceland Park/Odonnell Heights Elementary/Middle,39.23%,,64.77%,Y,582,228
md,30,Baltimore City Pub Sch,60014361,Great Kids Farm,0.00%,,64.77%,Y,4,0
md,30,Baltimore City Pub Sch,0377,Green Street Academy,50.95%,,64.77%,Y,723,368
md,30,Baltimore City Pub Sch,0214,Guilford Elementary/Middle,64.14%,,64.77%,Y,287,184
md,30,Baltimore City Pub Sch,0060,Gwynns Falls Elementary,56.97%,,64.77%,Y,327,186
md,30,Baltimore City Pub Sch,0236,Hamilton Elementary/Middle,30.46%,,64.77%,Y,870,265
md,30,Baltimore City Pub Sch,0055,Hampden Elementary/Middle,29.59%,,64.77%,Y,499,148
md,30,Baltimore City Pub Sch,0047,Hampstead Hill Academy,20.95%,,64.77%,Y,860,180
md,30,Baltimore City Pub Sch,0037,Harford Heights Elementary,74.12%,,64.77%,Y,431,319
md,30,Baltimore City Pub Sch,0035,Harlem Park Elementary/Middle,82.35%,,64.77%,Y,278,229
md,30,Baltimore City Pub Sch,0210,Hazelwood Elementary/Middle,50.72%,,64.77%,Y,501,254
md,30,Baltimore City Pub Sch,0215,Highlandtown Elementary/Middle #215,37.29%,,64.77%,Y,499,186
md,30,Baltimore City Pub Sch,0237,Highlandtown Elementary/Middle #237,30.12%,,64.77%,Y,905,273
md,30,Baltimore City Pub Sch,0021,Hilton Elementary,58.99%,,64.77%,Y,363,214
md,30,Baltimore City Pub Sch,0229,Holabird Elementary/Middle,46.06%,,64.77%,Y,471,217
md,30,Baltimore City Pub Sch,0333,Independence School Local I,51.35%,,64.77%,Y,96,49
md,30,Baltimore City Pub Sch,0010,James Mchenry Elementary/Middle,78.04%,,64.77%,Y,608,474
md,30,Baltimore City Pub Sch,0144,James Mosher Elementary,72.99%,,64.77%,Y,216,158
md,30,Baltimore City Pub Sch,0228,John Ruhrah Elementary/Middle,29.29%,,64.77%,Y,879,257
md,30,Baltimore City Pub Sch,0016,Johnston Square Elementary,78.67%,,64.77%,Y,299,235
md,30,Baltimore City Pub Sch,0345,Joseph C. Briscoe Academy ,66.67%,,64.77%,Y,47,31
md,30,Baltimore City Pub Sch,0347,Kipp Academy,52.31%,,64.77%,Y,"1,483",
md,30,Baltimore City Pub Sch,0012,Lakeland Elementary/Middle,36.18%,,64.77%,Y,"1,001",
md,30,Baltimore City Pub Sch,0086,Lakewood Elementary,63.95%,,64.77%,Y,101,65
md,30,Baltimore City Pub Sch,0245,Leith Walk Elementary/Middle,44.91%,,64.77%,Y,"1,035",
md,30,Baltimore City Pub Sch,0064,Liberty Elementary,62.81%,,64.77%,Y,500,314
md,30,Baltimore City Pub Sch,0371,Lillie May Carroll Jackson School,44.44%,,64.77%,Y,286,127
md,30,Baltimore City Pub Sch,0261,Lockerman Bundy Elementary,75.89%,,64.77%,Y,217,165
md,30,Baltimore City Pub Sch,0313,Lois T Murray Elementary/Middle,47.73%,,64.77%,Y,47,22
md,30,Baltimore City Pub Sch,0203,Maree G. Farring Elementary/Middle,44.04%,,64.77%,Y,760,335
md,30,Baltimore City Pub Sch,0053,Margaret Brent Elementary/Middle,47.52%,,64.77%,Y,319,152
md,30,Baltimore City Pub Sch,0150,Mary Ann Winterling Elementary @ Bentalou,73.59%,,64.77%,Y,213,157
md,30,Baltimore City Pub Sch,0204,Mary E Rodman Elementary,73.43%,,64.77%,Y,287,211
md,30,Baltimore City Pub Sch,0029,Matthew A Henson Elementary,73.73%,,64.77%,Y,300,221
md,30,Baltimore City Pub Sch,0249,Medfield Heights Elementary,22.51%,,64.77%,Y,352,79
md,30,Baltimore City Pub Sch,0410,Mergenthaler Voc Tech High,43.57%,,64.77%,Y,"1,393",
md,30,Baltimore City Pub Sch,0321,Midtown Academy,35.03%,,64.77%,Y,197,69
md,30,Baltimore City Pub Sch,0044,Montebello Elementary/Middle,66.24%,,64.77%,Y,524,347
md,30,Baltimore City Pub Sch,0105,Moravia Park Primary,58.85%,,64.77%,Y,798,470
md,30,Baltimore City Pub Sch,0220,Morrell Park Elementary/Middle,59.96%,,64.77%,Y,465,279
md,30,Baltimore City Pub Sch,0066,Mount Royal Elementary/Middle,46.90%,,64.77%,Y,769,361
md,30,Baltimore City Pub Sch,0349,Naca Freedom And Democracy Ii,51.99%,,,N,302,157
md,30,Baltimore City Pub Sch,0421,National Academy Foundation,47.09%,,64.77%,Y,700,330
md,30,Baltimore City Pub Sch,0422,New Era Academy,50.00%,,64.77%,Y,301,150
md,30,Baltimore City Pub Sch,0322,New Song Academy,61.62%,,64.77%,Y,181,112
md,30,Baltimore City Pub Sch,0081,North Bend Elementary/Middle,55.24%,,64.77%,Y,506,280
md,30,Baltimore City Pub Sch,0242,Northwood Elementary,51.94%,,64.77%,Y,597,310
md,30,Baltimore City Pub Sch,0405-0,Patterson High,45.84%,,64.77%,Y,944,433
md,30,Baltimore City Pub Sch,0327,Patterson Park Public Charter,33.65%,,64.77%,Y,726,244
md,30,Baltimore City Pub Sch,0414,Paul Laurence Dunbar High,41.58%,,64.77%,Y,694,289
md,30,Baltimore City Pub Sch,0223,Pimlico Elementary/Middle,68.67%,,64.77%,Y,652,448
md,30,Baltimore City Pub Sch,0419,Reginald F Lewis High School,45.77%,,64.77%,Y,435,199
md,30,Baltimore City Pub Sch,0433,Renaissance Academy,66.81%,,64.77%,Y,185,124
md,30,Baltimore City Pub Sch,0142,Robert W Coleman Elementary,76.97%,,64.77%,Y,291,224
md,30,Baltimore City Pub Sch,0233,Roland Park Elementary/Middle,13.20%,,64.77%,Y,"1,447",
md,30,Baltimore City Pub Sch,0063,Rosemont Elementary/Middle,68.93%,,64.77%,Y,348,240
md,30,Baltimore City Pub Sch,0073,Sarah M Roach Elementary,73.37%,,,N,184,135
md,30,Baltimore City Pub Sch,0314,Sharp-Leadenhall Elementary,65.00%,,64.77%,Y,31,20
md,30,Baltimore City Pub Sch,0248,Sinclair Lane Elementary,70.30%,,64.77%,Y,339,238
