state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ks,D0114,Riverside,0436,Riverside High School,15.43%,,,N,,
ks,D0114,Riverside,0433,Riverside Intermediate,13.33%,,,N,,
ks,D0115,Nemaha Central,06652,Nemaha Central Elementary and Middle School,15.38%,,,N,,
ks,D0115,Nemaha Central,06654,Nemaha Central High School,5.48%,,,N,,
ks,D0200,Greeley County,00132,Greeley County Elementary School,14.88%,,,N,,
ks,D0200,Greeley County,00134,Greeley County High School,15.57%,,,N,,
ks,D0202,Turner,00170,Journey High School,20.63%,,,N,,
ks,D0202,Turner,00152,Junction Elementary School,16.47%,,,N,,
ks,D0202,Turner,00157,Midland Trail Elementary,28.43%,,,N,,
ks,D0202,Turner,00160,Oak Grove Elementary School,23.14%,,,N,,
ks,D0202,Turner,00164,Turner  Elementary School,29.27%,,,N,,
ks,D0202,Turner,00168,Turner High School,19.39%,,,N,,
ks,D0202,Turner,00167,Turner Middle School,22.67%,,,N,,
ks,D0202,Turner,00155,Turner Sixth Grade Academy,23.81%,,,N,,
ks,D0203,Piper-Kansas City,00180,Piper Creek Elementary School,4.38%,,,N,,
ks,D0203,Piper-Kansas City,00190,Piper High School,3.17%,,,N,,
ks,D0203,Piper-Kansas City,00189,Piper Middle School,3.17%,,,N,,
ks,D0203,Piper-Kansas City,00181,Piper Prairie Elementary,2.30%,,,N,,
ks,D0204,Bonner Springs,00210,Bonner Springs Elementary School,18.31%,,,N,,
ks,D0204,Bonner Springs,00214,Bonner Springs High School,11.83%,,,N,,
ks,D0204,Bonner Springs,00221,Clark Middle School,15.24%,,,N,,
ks,D0204,Bonner Springs,00228,Delaware Ridge Elementary,16.45%,,,N,,
ks,D0204,Bonner Springs,00216,Edwardsville Elementary School,23.46%,,,N,,
ks,D0204,Bonner Springs,00220,McDaniel School,28.41%,,,N,,
ks,D0205,Bluestem,00240,Bluestem Jr/Sr High School,22.92%,,,N,,
ks,D0205,Bluestem,00246,Bluestem-Haverhill Elementary,42.86%,,,N,28,12
ks,D0205,Bluestem,00238,Bluestem-Leon Elementary,14.40%,,,N,,
ks,D0206,Remington-Whitewater,00260,Frederic Remington High School,13.10%,,,N,,
ks,D0206,Remington-Whitewater,00272,Remington Elementary School,16.58%,,,N,,
