state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
ms,4420,COLUMBUS MUNICIPAL SCHOOL DIST,32-1,FAIRVIEW ELEMENTARY SCHOOL,65.64%,,83.31%,Y,259,170
ms,4420,COLUMBUS MUNICIPAL SCHOOL DIST,36-1,FRANKLIN ACADEMY,72.41%,,83.31%,Y,261,189
ms,4420,COLUMBUS MUNICIPAL SCHOOL DIST,56,SALE ELEMENTARY SCHOOL,61.09%,,83.31%,Y,257,157
ms,4420,COLUMBUS MUNICIPAL SCHOOL DIST,8-9,STOKES BEARD ELEMENTARY SCHOOL,65.51%,,83.31%,Y,374,245
ms,1500,COPIAH CO SCHOOL DIST,6-2,CRYSTAL SPRINGS ELEMENTARY,63.53%,,68.13%,Y,425,270
ms,1500,COPIAH CO SCHOOL DIST,8-10,CRYSTAL SPRINGS HIGH SCHOOL,50.91%,,68.13%,Y,438,223
ms,1500,COPIAH CO SCHOOL DIST,4-10,CRYSTAL SPRINGS MIDDLE SCHOOL,62.50%,,68.13%,Y,520,325
ms,1500,COPIAH CO SCHOOL DIST,12-3,WESSON ATTENDANCE CENTER,23.77%,,68.13%,Y,896,213
ms,1600,COVINGTON CO SCHOOLS,12-4,CARVER MIDDLE SCHOOL,54.76%,,69.78%,Y,252,138
ms,1600,COVINGTON CO SCHOOLS,4-11,COLLINS ELEMENTARY,55.43%,,69.78%,Y,350,194
ms,1600,COVINGTON CO SCHOOLS,8-11,COLLINS HIGH SCHOOL,46.64%,,69.78%,Y,223,104
ms,1600,COVINGTON CO SCHOOLS,16-7,HOPEWELL ELEMENTARY SCHOOL,68.06%,,69.78%,Y,216,147
ms,1600,COVINGTON CO SCHOOLS,20-3,MOUNT OLIVE ATTENDANCE CENTER,55.40%,,69.78%,Y,352,195
ms,1600,COVINGTON CO SCHOOLS,25,SEMINARY ATTENDANCE CENTER,27.49%,,69.78%,Y,1260,346
ms,3111,EAST JASPER CONSOLIDATED SCH DIST,4-12,HEIDELBERG HIGH SCHOOL,39.57%,,61.11%,Y,380,150
ms,3111,EAST JASPER CONSOLIDATED SCH DIST,8-12,WILLIAM J BERRY ELEMENTARY SCHOOL,52.25%,,61.11%,Y,400,209
ms,6811,EAST TALLAHATCHIE CONSOL SCH DIST,4-13,CHARLESTON ELEMENTARY SCHOOL,42.19%,,60.13%,Y,320,135
ms,6811,EAST TALLAHATCHIE CONSOL SCH DIST,8-13,CHARLESTON HIGH SCHOOL,45.24%,,60.13%,Y,252,114
ms,6811,EAST TALLAHATCHIE CONSOL SCH DIST,12-5,CHARLESTON MIDDLE SCHOOL,47.59%,,60.13%,Y,311,148
ms,7620,GREENVILLE PUBLIC SCHOOLS,4-14,AKIN ELEMENTARY SCHOOL,68.05%,,83.23%,Y,338,230
ms,7620,GREENVILLE PUBLIC SCHOOLS,8-14,ARMSTRONG ELEMENTARY SCHOOL,79.49%,,83.23%,Y,156,124
ms,7620,GREENVILLE PUBLIC SCHOOLS,16-8,BOYD ELEMENTARY SCHOOL,72.83%,,83.23%,Y,357,260
ms,7620,GREENVILLE PUBLIC SCHOOLS,20-4,COLEMAN MIDDLE SCHOOL,79.21%,,83.23%,Y,433,343
ms,7620,GREENVILLE PUBLIC SCHOOLS,32-2,GREENVILLE HIGH SCHOOL,62.26%,,83.23%,Y,848,528
ms,7620,GREENVILLE PUBLIC SCHOOLS,44,MC BRIDE PRE‐K ACADEMY,71.43%,,83.23%,Y,119,85
ms,7620,GREENVILLE PUBLIC SCHOOLS,52,STERN ELEMENTARY SCHOOL,80.00%,,83.23%,Y,210,168
ms,7620,GREENVILLE PUBLIC SCHOOLS,68,T.L. WESTON MIDDLE SCHOOL,65.21%,,83.23%,Y,457,298
