state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,participating_in_cep,claiming_isp,total_enrolled,total_eligible
ga,748,Ware County,3050-20,Memorial Drive Elementary School,61.43%,,Y,61.13%,369,227
ga,748,Ware County,0396-1,Ruskin Elementary School,72.12%,,Y,61.13%,436,314
ga,748,Ware County,5050-18,Wacona Elementary School,54.71%,,Y,61.13%,633,346
ga,748,Ware County,0195-14,Ware County High School,41.75%,,Y,41.76%,1531,639
ga,748,Ware County,0395-1,Ware County Middle School,47.88%,,Y,47.91%,809,387
ga,748,Ware County,,Ware GNETS,55.41%,,Y,61.13%,74,41
ga,748,Ware County,3052-9,Waresboro Elementary School,58.99%,,Y,61.13%,436,257
ga,748,Ware County,0295-1,Waycross Middle School,41.78%,,Y,41.76%,584,244
ga,748,Ware County,0196-13,Williams Heights Elementary School,47.97%,,Y,47.91%,443,213
ga,749,Warren County,3050-21,Freeman Elementary School,71.18%,,Y,67.21%,332,236
ga,749,Warren County,0205-13,Warren County High School,55.73%,,Y,67.21%,164,91
ga,749,Warren County,0105-24,Warren County Middle School,68.18%,,Y,67.21%,130,89
ga,750,Washington County,4050-15,Ridge Road Elementary School,56.86%,,Y,59.60%,756,430
ga,750,Washington County,2050-25,Ridge Road Primary School,62.12%,,Y,59.60%,754,468
ga,750,Washington County,0199-16,T. J. Elder Middle School,50.44%,,Y,48.66%,733,370
ga,750,Washington County,1052-14,Washington County High School,47.22%,,Y,48.66%,867,409
ga,751,Wayne County,0294-3,Arthur Williams Middle School,38.97%,*,N,,621,242
ga,751,Wayne County,0494,Bacon Elementary School,58.97%,,Y,50.72%,687,405
ga,751,Wayne County,1050-24,Jesup Elementary School,55.63%,,Y,50.72%,757,421
ga,751,Wayne County,0194-9,Martha Puckett Middle School,43.41%,*,N,,622,270
ga,751,Wayne County,0394-2,Martha Rawls Smith Elementary School,68.94%,,Y,50.72%,595,410
ga,751,Wayne County,3050-22,Odum Elementary School,36.11%,,Y,50.72%,409,148
ga,751,Wayne County,1052-15,Screven Elementary School,44.88%,,Y,50.72%,242,109
ga,751,Wayne County,0101-27,Wayne County High School,31.07%,*,N,,1445,449
ga,752,Webster County,0104-22,Webster County Elementary/Middle School,51.65%,,Y,56.48%,224,116
ga,752,Webster County,0108-4,Webster County High School,37.14%,,Y,56.48%,87,32
ga,753,Wheeler County,1052-16,Wheeler County Elementary School,62.97%,,Y,55.96%,483,304
ga,753,Wheeler County,3052-10,Wheeler County High School,62.30%,,Y,55.96%,296,184
ga,753,Wheeler County,1053-1,Wheeler County Middle School,62.30%,,Y,55.96%,228,142
ga,754,White County,0200-3,Jack P Nix Elementary School,35.53%,*,N,,470,167
ga,754,White County,0109-6,Mossy Creek Elementary School,36.75%,*,N,,381,140
ga,756,Wilcox County,0195-15,Wilcox County Elementary School,61.01%,,Y,54.88%,598,365
ga,756,Wilcox County,0201-19,Wilcox County High School,56.14%,,Y,54.88%,322,181
ga,756,Wilcox County,0101-28,Wilcox County Middle School,0.00%,,Y,54.88%,281,0
ga,757,Wilkes County,0110-8,Washington-Wilkes Comprehensive High School,50.48%,,Y,58.84%,415,209
ga,757,Wilkes County,0205-14,Washington-Wilkes Elementary School,62.09%,,Y,58.84%,312,194
ga,757,Wilkes County,0210-4,Washington-Wilkes Middle School,58.49%,,Y,58.84%,319,187
ga,757,Wilkes County,0105-25,Washington-Wilkes Primary School,63.93%,,Y,58.84%,438,280
ga,758,Wilkinson County,0175-2,Wilkinson County Elementary School,65.30%,,Y,55.72%,296,193
ga,758,Wilkinson County,3050-23,Wilkinson County High School,48.50%,,Y,55.72%,385,187
ga,758,Wilkinson County,0275-3,Wilkinson County Middle School,54.99%,,Y,55.72%,318,175
ga,758,Wilkinson County,1050-25,Wilkinson County Primary School,65.00%,,Y,55.72%,319,207
ga,759,Worth County,0197-22,Worth County Achievement Center,62.79%,,Y,48.31%,42,26
ga,759,Worth County,0111-11,Worth County Elementary School,54.99%,,Y,65.49%,768,422
ga,759,Worth County,0176-6,Worth County High School,33.91%,,Y,65.49%,826,280
ga,759,Worth County,0193-9,Worth County Middle School,44.61%,,Y,65.49%,722,322
ga,759,Worth County,0196-14,Worth County Primary School,57.53%,,Y,65.49%,890,512
