state,District Code,District Name,School Code,School Name,individual_isp,proxy_isp,claiming_isp,participating_in_cep,total_enrolled,total_eligible
va,092,Tazewell County Public Schools,1020-1,ABBS VALLEY-BOISSEVAIN ELEM,55.70%,,51.90%,Y,149,83
va,092,Tazewell County Public Schools,1030-0,TAZEWELL PRIMARY,60.93%,,51.90%,Y,407,248
va,093,Warren County Public Schools,0020-16,LESLIE FOX KEYSER ELEM,40.69%,,41.20%,Y,521,212
va,093,Warren County Public Schools,0090-5,A.S. RHODES ELEM,34.96%,,41.20%,Y,266,93
va,093,Warren County Public Schools,0140-4,E. WILSON MORRISON ELEM,56.41%,,41.20%,Y,468,264
va,093,Warren County Public Schools,0230-1,WARREN COUNTY HIGH,31.41%,,41.20%,Y,834,262
va,093,Warren County Public Schools,0240-1,RESSIE JEFFRIES ELEM,50.33%,,41.20%,Y,602,303
va,093,Warren County Public Schools,0250-6,SKYLINE HIGH,41.08%,,41.20%,Y,874,359
va,093,Warren County Public Schools,0260-6,SKYLINE MIDDLE,48.05%,,41.20%,Y,589,283
va,093,Warren County Public Schools,0280-4,WARREN COUNTY MIDDLE,34.36%,,41.20%,Y,550,189
va,093,Warren County Public Schools,0371,HILDA J. BARBOUR ELEM,35.01%,,41.20%,Y,437,153
va,094,Washington County Public Schools,0020-17,MEADOWVIEW ELEM,51.29%,,55.03%,Y,503,258
va,094,Washington County Public Schools,0040-4,DAMASCUS MIDDLE,50.30%,,41.11%,Y,167,84
va,094,Washington County Public Schools,0050-6,RHEA VALLEY ELEM,59.85%,,55.03%,Y,391,234
va,094,Washington County Public Schools,0070-4,WATAUGA ELEM,40.36%,,41.11%,Y,555,224
va,094,Washington County Public Schools,0260-7,GREENDALE ELEM,46.10%,,41.11%,Y,282,130
va,094,Washington County Public Schools,0620-5,WALLACE MIDDLE,43.62%,,41.11%,Y,447,195
va,094,Washington County Public Schools,1020-2,VALLEY INSTITUTE ELEM,55.63%,,50.78%,Y,293,163
va,094,Washington County Public Schools,1030-1,ABINGDON HIGH,37.74%,,41.11%,Y,840,317
va,094,Washington County Public Schools,1040-2,JOHN S. BATTLE HIGH,35.88%,,41.11%,Y,616,221
va,094,Washington County Public Schools,1050,PATRICK HENRY HIGH,46.97%,,41.11%,Y,379,178
va,094,Washington County Public Schools,1060,HOLSTON HIGH,46.31%,,50.78%,Y,244,113
va,094,Washington County Public Schools,1070-0,HIGH POINT ELEM,43.22%,,41.11%,Y,553,239
va,094,Washington County Public Schools,1080,ABINGDON ELEM,38.84%,,41.11%,Y,466,181
va,094,Washington County Public Schools,1090-1,GLADE SPRING MIDDLE,49.67%,,50.78%,Y,300,149
va,094,Washington County Public Schools,1110-0,E.B. STANLEY MIDDLE,41.22%,,41.11%,Y,672,277
va,095,Westmoreland County Public Schools,0120-5,WESTMORELAND HIGH,60.00%,,62.50%,Y,470,282
va,095,Westmoreland County Public Schools,0210-6,COPLE ELEM,72.13%,,62.50%,Y,348,251
va,095,Westmoreland County Public Schools,0300-2,MONTROSS MIDDLE,64.37%,,62.50%,Y,334,215
va,095,Westmoreland County Public Schools,0310-2,WASHINGTON DISTRICT ELEM,57.63%,,62.50%,Y,380,219
va,096,Wise County Public Schools,0073,J.W. ADAMS COMBINED,50.23%,,55.42%,Y,438,220
va,096,Wise County Public Schools,0320-1,L.F. ADDINGTON MIDDLE,48.33%,,55.42%,Y,449,217
va,096,Wise County Public Schools,0651,COEBURN MIDDLE,62.18%,,55.42%,Y,312,194
va,096,Wise County Public Schools,0652,EASTSIDE HIGH,57.10%,,55.42%,Y,352,201
va,096,Wise County Public Schools,0653,COEBURN PRIMARY,66.07%,,55.42%,Y,392,259
va,096,Wise County Public Schools,0871,ST. PAUL ELEM,63.13%,,55.42%,Y,377,238
va,096,Wise County Public Schools,1000-1,CENTRAL HIGH,44.69%,,55.42%,Y,622,278
va,096,Wise County Public Schools,1010,UNION HIGH,54.34%,,55.42%,Y,541,294
va,096,Wise County Public Schools,1012,UNION PRIMARY,60.60%,,55.42%,Y,802,486
va,096,Wise County Public Schools,1013,UNION MIDDLE,57.07%,,55.42%,Y,587,335
va,096,Wise County Public Schools,1020-3,WISE PRIMARY,51.32%,,55.42%,Y,530,272
va,097,Wythe County Public Schools,0100-3,MAX MEADOWS ELEM,50.00%,,46.63%,Y,204,102
va,097,Wythe County Public Schools,0190-3,SPILLER ELEM,54.12%,,46.63%,Y,595,322
va,097,Wythe County Public Schools,0201,RURAL RETREAT ELEM,48.55%,,46.63%,Y,344,167
va,097,Wythe County Public Schools,0202,RURAL RETREAT HIGH,38.51%,,46.63%,Y,309,119
va,097,Wythe County Public Schools,0440-1,SPEEDWELL ELEM,55.17%,,46.63%,Y,145,80
va,097,Wythe County Public Schools,0721-0,GEORGE WYTHE HIGH,46.10%,,46.63%,Y,436,201
va,097,Wythe County Public Schools,0730-1,JACKSON MEMORIAL ELEM,52.86%,,46.63%,Y,210,111
va,097,Wythe County Public Schools,0740-4,SHEFFEY ELEM,45.76%,,46.63%,Y,236,108
va,097,Wythe County Public Schools,0760-2,FORT CHISWELL HIGH,36.11%,,46.63%,Y,432,156
va,097,Wythe County Public Schools,1073,FORT CHISWELL MIDDLE,43.79%,,46.63%,Y,306,134
va,097,Wythe County Public Schools,1074,RURAL RETREAT MIDDLE,42.34%,,46.63%,Y,222,94
va,097,Wythe County Public Schools,1075,SCOTT MEMORIAL MIDDLE,49.69%,,46.63%,Y,320,159
va,101,Alexandria City Public Schools,0050-7,PATRICK HENRY K-8,54.58%,,54.58%,Y,918,501
va,101,Alexandria City Public Schools,0090-6,JEFFERSON-HOUSTON PK-8,52.74%,,52.74%,Y,639,337
va,101,Alexandria City Public Schools,0140-5,FRANCIS C. HAMMOND MIDDLE,48.74%,,48.74%,Y,1424,694
va,101,Alexandria City Public Schools,0160-4,CORA KELLY,55.51%,,55.51%,Y,263,146
va,101,Alexandria City Public Schools,0190-4,WILLIAM RAMSAY ELEM,56.78%,,56.78%,Y,701,398
va,101,Alexandria City Public Schools,0220-5,JAMES K POLK ELEM,47.87%,,47.87%,Y,750,359
va,101,Alexandria City Public Schools,0230-2,JOHN ADAMS ELEM,49.18%,,49.18%,Y,736,362
va,101,Alexandria City Public Schools,0350-8,FERDINAND T. DAY ELEM,56.13%,,56.13%,Y,563,316
va,102,Bristol City Public Schools,0010-21,VIRGINIA MIDDLE,70.63%,,62.50%,Y,504,356
va,102,Bristol City Public Schools,0060-4,HIGHLAND VIEW ELEM,81.05%,,62.50%,Y,190,154
va,102,Bristol City Public Schools,0070-5,STONEWALL JACKSON ELEM,69.23%,,62.50%,Y,247,171
va,102,Bristol City Public Schools,0080-3,VIRGINIA HIGH,59.11%,,62.50%,Y,626,370
va,102,Bristol City Public Schools,0090-7,WASHINGTON LEE ELEM,77.83%,,62.50%,Y,230,179
va,102,Bristol City Public Schools,0100-4,JOSEPH VAN PELT ELEM,69.23%,,62.50%,Y,429,297
va,103,Buena Vista City Public Schools,0040-5,ENDERLY HEIGHTS ELEM,62.16%,,53.53%,Y,185,115
va,103,Buena Vista City Public Schools,0061,PARRY MCCLUER MIDDLE,52.94%,,53.53%,Y,136,72
va,103,Buena Vista City Public Schools,0062,PARRY MCCLUER HIGH,46.13%,,53.53%,Y,349,161
va,103,Buena Vista City Public Schools,0070-6,FW KLING JR ELEM,57.77%,,53.53%,Y,251,145
va,104,Charlottesville City Public Schools,0010-22,JOHNSON ELEM,37.01%,,47.94%,Y,308,114
va,104,Charlottesville City Public Schools,0050-8,CLARK ELEM,68.73%,,44.75%,Y,307,211
va,104,Charlottesville City Public Schools,0100-5,BUFORD MIDDLE,51.62%,,47.94%,Y,585,302
va,104,Charlottesville City Public Schools,0110-3,WALKER UPPER ELEM,47.78%,,44.75%,Y,630,301
va,104,Charlottesville City Public Schools,0120-6,JACKSON-VIA ELEM,51.70%,,47.94%,Y,323,167
va,104,Charlottesville City Public Schools,0140-6,CHARLOTTESVILLE HIGH,37.12%,,44.75%,Y,1215,451
va,106,Colonial Heights City Public Schools,0020-18,COLONIAL HEIGHTS MIDDLE,52.47%,,52.83%,Y,667,350
va,106,Colonial Heights City Public Schools,0030-13,NORTH ELEM,64.83%,,52.83%,Y,327,212
va,106,Colonial Heights City Public Schools,0040-6,COLONIAL HEIGHTS HIGH,44.97%,,52.83%,Y,825,371
va,106,Colonial Heights City Public Schools,0050-9,LAKEVIEW ELEM,60.71%,,52.83%,Y,397,241
va,106,Colonial Heights City Public Schools,0060-5,TUSSING ELEM,52.30%,,52.83%,Y,608,318
va,108,Danville City Public Schools,0020-19,FOREST HILLS ELEM,58.17%,,62.50%,Y,208,121
